,0,1,2
7823,-8.621199,41.163993,0
7824,-8.6211,41.163966,0
7825,-8.621109,41.163966,0
7826,-8.621118,41.163975,0
7827,-8.621118,41.163966,0
7828,-8.621109,41.163957,0
7829,-8.621118,41.163957,0
7830,-8.621766,41.164047,0
7831,-8.623197,41.164218,0
7832,-8.623188,41.164209,0
7833,-8.648046,41.165028,0
7834,-8.648469,41.16465,0
7835,-8.649324,41.164884,0
7836,-8.650287,41.164929,0
7837,-8.650719,41.163453,0
7838,-8.651223,41.161959,0
7839,-8.651943,41.161788,0
7840,-8.654319,41.162175,0
7841,-8.655534,41.162319,0
7842,-8.657307,41.161446,0
7843,-8.660007,41.160276,0
7844,-8.663175,41.159034,0
7845,-8.664795,41.158404,0
7846,-8.66646,41.157747,0
7847,-8.668953,41.156757,0
7848,-8.671176,41.155875,0
7849,-8.672751,41.155578,0
7850,-8.673723,41.154588,0
7851,-8.674101,41.153562,0
7852,-8.674272,41.15295,0
7853,-8.674272,41.15295,0
7854,-8.674155,41.153067,0
7855,-8.673939,41.154147,0
7856,-8.674326,41.154264,0
7857,-8.676009,41.153256,0
7858,-8.677611,41.152383,0
7859,-8.678637,41.153319,0
7860,-8.680032,41.154975,0
7861,-8.681436,41.15664,0
7862,-8.682336,41.157711,0
7863,-8.683794,41.159457,0
7864,-8.684982,41.161635,0
7865,-8.686206,41.163804,0
7866,-8.68653,41.16438,0
7867,-8.686998,41.165208,0
7868,-8.687988,41.166954,0
7869,-8.687925,41.167989,0
7870,-8.687457,41.169231,0
7871,-8.687133,41.171013,0
7872,-8.687466,41.171517,0
7873,-8.688015,41.172345,0
7874,-8.688312,41.173497,0
7875,-8.688906,41.174658,0
7876,-8.689104,41.176251,0
7877,-8.689158,41.176692,0
7878,-8.689338,41.178375,0
7879,-8.689572,41.180049,0
7880,-8.690409,41.180166,0
7881,-8.690886,41.182002,0
7882,-8.692353,41.183424,0
7883,-8.693739,41.184801,0
7884,-8.694612,41.186016,0
7885,-8.694864,41.186727,0
7886,-8.693397,41.187645,0
7887,-8.691921,41.18733,0
7888,-8.692443,41.187375,0
7889,-8.693847,41.188356,0
7890,-8.69517,41.18949,0
7891,-8.69625,41.190687,0
7892,-8.695782,41.191254,0
7893,-8.697132,41.190759,0
7894,-8.699265,41.190633,0
7895,-8.701245,41.19057,0
7896,-8.701929,41.190111,0
7897,-8.702694,41.189904,0
7898,-8.70291,41.189886,0
7899,-8.702928,41.189877,0
7900,-8.612937,41.148594,3
7901,-8.612928,41.148603,3
7902,-8.612946,41.148576,3
7903,-8.612928,41.149143,3
7904,-8.613414,41.149989,3
7905,-8.614134,41.149233,3
7906,-8.614431,41.148054,3
7907,-8.615259,41.147244,3
7908,-8.61705,41.147271,3
7909,-8.618085,41.147712,3
7910,-8.618409,41.148522,3
7911,-8.619534,41.148495,3
7912,-8.62038,41.147478,3
7913,-8.622369,41.147712,3
7914,-8.625213,41.14863,3
7915,-8.625933,41.150754,3
7916,-8.626464,41.152653,3
7917,-8.629452,41.152554,3
7918,-8.633025,41.152653,3
7919,-8.637165,41.152752,3
7920,-8.641404,41.153796,3
7921,-8.642331,41.154075,3
7922,-8.644086,41.154543,3
7923,-8.647587,41.154264,3
7924,-8.648154,41.154282,3
7925,-8.648136,41.154282,3
7926,-8.649522,41.154192,3
7927,-8.651385,41.152671,3
7928,-8.654607,41.152176,3
7929,-8.657955,41.150943,3
7930,-8.66097,41.150493,3
7931,-8.662824,41.150493,3
7932,-8.665092,41.150754,3
7933,-8.667063,41.151348,3
7934,-8.668206,41.151789,3
7935,-8.669358,41.15133,3
7936,-8.670816,41.150853,3
7937,-8.671437,41.150898,3
7938,-8.671896,41.151411,3
7939,-8.672832,41.151249,3
7940,-8.673615,41.150844,3
7941,-8.617707,41.1462,3
7942,-8.617464,41.145444,3
7943,-8.61732,41.144976,3
7944,-8.615754,41.14539,3
7945,-8.613945,41.146029,3
7946,-8.612379,41.145984,3
7947,-8.611839,41.14602,3
7948,-8.61093,41.146083,3
7949,-8.610714,41.144418,3
7950,-8.610399,41.143482,3
7951,-8.609724,41.14323,3
7952,-8.608581,41.143149,3
7953,-8.607762,41.142735,3
7954,-8.60544,41.142879,3
7955,-8.605215,41.143302,3
7956,-8.60499,41.144013,3
7957,-8.605836,41.1444,3
7958,-8.677953,41.155389,3
7959,-8.677962,41.155389,3
7960,-8.677971,41.155407,3
7961,-8.678187,41.155533,3
7962,-8.679501,41.15511,3
7963,-8.679996,41.154939,3
7964,-8.678943,41.153454,3
7965,-8.677728,41.151474,3
7966,-8.676117,41.149863,3
7967,-8.673732,41.149368,3
7968,-8.670915,41.148882,3
7969,-8.667459,41.147523,3
7970,-8.664813,41.148054,3
7971,-8.662203,41.147676,3
7972,-8.661483,41.147523,3
7973,-8.659521,41.146929,3
7974,-8.6571,41.147073,3
7975,-8.654715,41.148288,3
7976,-8.652042,41.148189,3
7977,-8.649459,41.147892,3
7978,-8.647164,41.14845,3
7979,-8.644734,41.148252,3
7980,-8.64234,41.148045,3
7981,-8.639919,41.148468,3
7982,-8.637417,41.148324,3
7983,-8.634924,41.147847,3
7984,-8.632818,41.146911,3
7985,-8.631351,41.146272,3
7986,-8.629803,41.146398,3
7987,-8.628192,41.145309,3
7988,-8.625663,41.145453,3
7989,-8.622666,41.145705,3
7990,-8.620524,41.145939,3
7991,-8.620209,41.146011,3
7992,-8.617932,41.146335,3
7993,-8.617698,41.1462,3
7994,-8.68266,41.158179,3
7995,-8.68302,41.158566,3
7996,-8.683407,41.159475,3
7997,-8.682003,41.160051,3
7998,-8.680167,41.160816,3
7999,-8.676972,41.162373,3
8000,-8.674857,41.162922,3
8001,-8.671689,41.162004,3
8002,-8.669007,41.161023,3
8003,-8.666955,41.161419,3
8004,-8.664939,41.161392,3
8005,-8.662905,41.161986,3
8006,-8.661105,41.162256,3
8007,-8.66007,41.162706,3
8008,-8.658585,41.162787,3
8009,-8.654724,41.162157,3
8010,-8.651421,41.161572,3
8011,-8.651151,41.161509,3
8012,-8.647893,41.160987,3
8013,-8.643033,41.160222,3
8014,-8.638749,41.159538,3
8015,-8.636121,41.159142,3
8016,-8.636004,41.159214,3
8017,-8.636031,41.159223,3
8018,-8.635374,41.159106,3
8019,-8.633214,41.1588,3
8020,-8.632764,41.159997,3
8021,-8.633133,41.161158,3
8022,-8.634015,41.162319,3
8023,-8.634906,41.162787,3
8024,-8.635923,41.163228,3
8025,-8.637165,41.163867,3
8026,-8.636589,41.164218,3
8027,-8.636571,41.164209,3
8028,-8.6382,41.16465,3
8029,-8.641278,41.166513,3
8030,-8.644923,41.16951,3
8031,-8.649396,41.173128,3
8032,-8.653743,41.176746,3
8033,-8.657946,41.180112,3
8034,-8.66277,41.184,3
8035,-8.667873,41.187987,3
8036,-8.674272,41.189499,3
8037,-8.679825,41.192379,3
8038,-8.684172,41.196672,3
8039,-8.687781,41.200272,3
8040,-8.687781,41.202342,3
8041,-8.687241,41.204223,3
8042,-8.687691,41.204835,3
8043,-8.690418,41.204547,3
8044,-8.692893,41.203575,3
8045,-8.694108,41.201802,3
8046,-8.696619,41.201595,3
8047,-8.698437,41.20155,3
8048,-8.702271,41.201343,3
8049,-8.706717,41.201397,3
8050,-8.708184,41.200974,3
8051,-8.70912,41.200371,3
8052,-8.709399,41.199687,3
8053,-8.674119,41.153868,3
8054,-8.673939,41.154336,3
8055,-8.672382,41.154912,3
8056,-8.670591,41.155929,3
8057,-8.667918,41.156973,3
8058,-8.66547,41.157936,3
8059,-8.664993,41.158413,3
8060,-8.666136,41.159691,3
8061,-8.66718,41.16123,3
8062,-8.665452,41.161653,3
8063,-8.663454,41.162553,3
8064,-8.663139,41.163408,3
8065,-8.663166,41.163381,3
8066,-8.663166,41.163372,3
8067,-8.663157,41.163363,3
8068,-8.663148,41.163372,3
8069,-8.663157,41.163372,3
8070,-8.663157,41.163372,3
8071,-8.662527,41.164254,3
8072,-8.661006,41.165964,3
8073,-8.660592,41.166477,3
8074,-8.660241,41.166882,3
8075,-8.658774,41.168628,3
8076,-8.657451,41.170176,3
8077,-8.656452,41.171409,3
8078,-8.65476,41.173434,3
8079,-8.653149,41.175171,3
8080,-8.651421,41.176386,3
8081,-8.652339,41.17734,3
8082,-8.653653,41.177439,3
8083,-8.654823,41.177736,3
8084,-8.654436,41.178312,3
8085,-8.652573,41.179131,3
8086,-8.652852,41.181237,3
8087,-8.653221,41.182983,3
8088,-8.65341,41.183838,3
8089,-8.653797,41.185377,3
8090,-8.654112,41.186817,3
8091,-8.653887,41.187744,3
8092,-8.651952,41.188005,3
8093,-8.651538,41.188617,3
8094,-8.651619,41.189526,3
8095,-8.652366,41.190606,3
8096,-8.613297,41.15439,3
8097,-8.613306,41.153877,3
8098,-8.613261,41.153841,3
8099,-8.6121,41.153922,3
8100,-8.612181,41.155119,3
8101,-8.613135,41.155218,3
8102,-8.614071,41.155416,3
8103,-8.616519,41.155839,3
8104,-8.617887,41.156028,3
8105,-8.617878,41.156064,3
8106,-8.618247,41.156127,3
8107,-8.619831,41.156334,3
8108,-8.621415,41.156541,3
8109,-8.623449,41.156973,3
8110,-8.625501,41.157342,3
8111,-8.627499,41.157666,3
8112,-8.628219,41.158305,3
8113,-8.629668,41.158728,3
8114,-8.630334,41.157864,3
8115,-8.629515,41.156973,3
8116,-8.629821,41.155659,3
8117,-8.630919,41.154561,3
8118,-8.63235,41.153463,3
8119,-8.632584,41.152761,3
8120,-8.634222,41.152473,3
8121,-8.636112,41.152491,3
8122,-8.637102,41.152707,3
8123,-8.637777,41.152878,3
8124,-8.63991,41.153364,3
8125,-8.642043,41.153985,3
8126,-8.644131,41.154489,3
8127,-8.645607,41.154363,3
8128,-8.646624,41.175576,11
8129,-8.647299,41.176062,11
8130,-8.648901,41.177376,11
8131,-8.650044,41.178276,11
8132,-8.651079,41.178168,11
8133,-8.652771,41.177763,11
8134,-8.651835,41.176872,11
8135,-8.650413,41.175711,11
8136,-8.649063,41.174604,11
8137,-8.647659,41.173488,11
8138,-8.646165,41.172237,11
8139,-8.644734,41.171094,11
8140,-8.64387,41.169825,11
8141,-8.6454,41.168853,11
8142,-8.645751,41.169501,11
8143,-8.645634,41.169546,11
8144,-8.64531,41.169528,11
8145,-8.644626,41.169105,11
8146,-8.642403,41.167341,11
8147,-8.640765,41.165946,11
8148,-8.639946,41.165073,11
8149,-8.639622,41.16465,11
8150,-8.639514,41.164641,11
8151,-8.638893,41.164605,11
8152,-8.63829,41.164551,11
8153,-8.637732,41.164524,11
8154,-8.637444,41.164506,11
8155,-8.635986,41.164137,11
8156,-8.633916,41.163444,11
8157,-8.632809,41.162346,11
8158,-8.631747,41.161014,11
8159,-8.631081,41.160204,11
8160,-8.630694,41.159763,11
8161,-8.630433,41.15943,11
8162,-8.630181,41.15916,11
8163,-8.630172,41.15907,11
8164,-8.630073,41.158791,11
8165,-8.630289,41.158143,11
8166,-8.629659,41.157045,11
8167,-8.628921,41.156955,11
8168,-8.628219,41.157243,11
8169,-8.628102,41.157288,11
8170,-8.626977,41.15754,11
8171,-8.625429,41.157315,11
8172,-8.624943,41.156757,11
8173,-8.625267,41.155929,11
8174,-8.624223,41.155569,11
8175,-8.622279,41.155902,11
8176,-8.620803,41.155578,11
8177,-8.619066,41.1552,11
8178,-8.618679,41.15412,11
8179,-8.61813,41.152671,11
8180,-8.646354,41.169438,11
8181,-8.645904,41.169114,11
8182,-8.644896,41.168772,11
8183,-8.643843,41.170077,11
8184,-8.64288,41.17032,11
8185,-8.642097,41.170869,11
8186,-8.642628,41.172237,11
8187,-8.644059,41.173443,11
8188,-8.645598,41.174694,11
8189,-8.647155,41.17599,11
8190,-8.648838,41.177331,11
8191,-8.649756,41.178402,11
8192,-8.648235,41.17869,11
8193,-8.646624,41.178888,11
8194,-8.64666,41.179005,11
8195,-8.64855,41.179293,11
8196,-8.649279,41.180625,11
8197,-8.648757,41.182155,11
8198,-8.648577,41.18301,11
8199,-8.648001,41.184054,11
8200,-8.64747,41.185179,11
8201,-8.648154,41.186421,11
8202,-8.648262,41.187177,11
8203,-8.648073,41.188248,11
8204,-8.6481,41.188302,11
8205,-8.648091,41.188356,11
8206,-8.648127,41.188869,11
8207,-8.648271,41.190579,11
8208,-8.647605,41.192001,11
8209,-8.646309,41.193351,11
8210,-8.645058,41.194611,11
8211,-8.644158,41.194359,11
8212,-8.643141,41.194368,11
8213,-8.643312,41.19516,11
8214,-8.643987,41.195151,11
8215,-8.638191,41.170626,11
8216,-8.638236,41.170599,11
8217,-8.637723,41.170086,11
8218,-8.636481,41.168997,11
8219,-8.636706,41.168529,11
8220,-8.638569,41.167269,11
8221,-8.639433,41.166054,11
8222,-8.640882,41.166234,11
8223,-8.643204,41.168097,11
8224,-8.646516,41.170761,11
8225,-8.650188,41.173866,11
8226,-8.653869,41.176764,11
8227,-8.657577,41.17977,11
8228,-8.661384,41.182893,11
8229,-8.6652,41.186007,11
8230,-8.668953,41.188554,11
8231,-8.668809,41.189571,11
8232,-8.669718,41.187438,11
8233,-8.673552,41.18652,11
8234,-8.676432,41.183532,11
8235,-8.679717,41.180913,11
8236,-8.682498,41.180733,11
8237,-8.684631,41.180526,11
8238,-8.686665,41.180355,11
8239,-8.687628,41.180796,11
8240,-8.687691,41.18184,11
8241,-8.688375,41.182614,11
8242,-8.689347,41.183064,11
8243,-8.690976,41.183973,11
8244,-8.691291,41.184729,11
8245,-8.63658,41.149899,11
8246,-8.637327,41.149962,11
8247,-8.636643,41.149926,11
8248,-8.63433,41.150025,11
8249,-8.63325,41.151177,11
8250,-8.632512,41.152419,11
8251,-8.632494,41.152437,11
8252,-8.631828,41.152572,11
8253,-8.629839,41.1525,11
8254,-8.627067,41.152239,11
8255,-8.626293,41.152266,11
8256,-8.625231,41.152581,11
8257,-8.622522,41.152806,11
8258,-8.620974,41.152734,11
8259,-8.620506,41.152608,11
8260,-8.6184,41.152311,11
8261,-8.617653,41.151681,11
8262,-8.617257,41.150997,11
8263,-8.616717,41.149773,11
8264,-8.616276,41.148828,11
8265,-8.616078,41.148225,11
8266,-8.630703,41.15475,11
8267,-8.630703,41.15475,11
8268,-8.630694,41.154741,11
8269,-8.630721,41.154696,11
8270,-8.630685,41.153067,11
8271,-8.63064,41.152734,11
8272,-8.630631,41.152716,11
8273,-8.630631,41.152743,11
8274,-8.632161,41.152689,11
8275,-8.633628,41.151348,11
8276,-8.637309,41.151105,11
8277,-8.640711,41.151402,11
8278,-8.643294,41.15232,11
8279,-8.645229,41.15511,11
8280,-8.647218,41.158494,11
8281,-8.649216,41.161869,11
8282,-8.646471,41.164794,11
8283,-8.642331,41.166684,11
8284,-8.6409,41.166828,11
8285,-8.64333,41.168268,11
8286,-8.646633,41.170914,11
8287,-8.65035,41.173974,11
8288,-8.653896,41.176809,11
8289,-8.657271,41.179518,11
8290,-8.660781,41.182398,11
8291,-8.664687,41.185584,11
8292,-8.66691,41.188437,11
8293,-8.666829,41.190966,11
8294,-8.665623,41.194359,11
8295,-8.662158,41.1975,11
8296,-8.658081,41.200416,11
8297,-8.653437,41.202135,11
8298,-8.649999,41.20164,11
8299,-8.651025,41.20407,11
8300,-8.651484,41.207796,11
8301,-8.652681,41.211801,11
8302,-8.654796,41.215572,11
8303,-8.658054,41.218992,11
8304,-8.661303,41.222385,11
8305,-8.664471,41.225733,11
8306,-8.667819,41.228595,11
8307,-8.667198,41.231934,11
8308,-8.667342,41.234958,11
8309,-8.668044,41.237748,11
8310,-8.669448,41.238918,11
8311,-8.670474,41.238423,11
8312,-8.670132,41.236965,11
8313,-8.654778,41.173533,11
8314,-8.654418,41.173866,11
8315,-8.652888,41.175369,11
8316,-8.651349,41.176476,11
8317,-8.652501,41.177538,11
8318,-8.650683,41.178213,11
8319,-8.647911,41.178753,11
8320,-8.646021,41.179509,11
8321,-8.645787,41.180544,11
8322,-8.630568,41.154795,11
8323,-8.63064,41.154813,11
8324,-8.631495,41.1543,11
8325,-8.632521,41.152905,11
8326,-8.632539,41.152815,11
8327,-8.633241,41.152599,11
8328,-8.63586,41.152428,11
8329,-8.637237,41.152761,11
8330,-8.637264,41.152788,11
8331,-8.638929,41.153166,11
8332,-8.641692,41.15385,11
8333,-8.644383,41.154489,11
8334,-8.646048,41.153985,11
8335,-8.645634,41.153301,11
8336,-8.645418,41.153148,11
8337,-8.645391,41.15223,11
8338,-8.645454,41.152122,11
8339,-8.645436,41.152131,11
8340,-8.645355,41.152284,11
8341,-8.645652,41.153346,11
8342,-8.646075,41.15412,11
8343,-8.64711,41.154264,11
8344,-8.648082,41.154615,11
8345,-8.64855,41.156397,11
8346,-8.649513,41.158791,11
8347,-8.648766,41.15934,11
8348,-8.650287,41.1606,11
8349,-8.650242,41.161311,11
8350,-8.649027,41.161185,11
8351,-8.646804,41.160861,11
8352,-8.646786,41.160861,11
8353,-8.646399,41.161203,11
8354,-8.645247,41.161464,11
8355,-8.643897,41.161257,11
8356,-8.643753,41.161995,11
8357,-8.64306,41.164038,11
8358,-8.642763,41.164947,11
8359,-8.642709,41.164956,11
8360,-8.641737,41.164983,11
8361,-8.628291,41.157513,9
8362,-8.628165,41.157648,9
8363,-8.627958,41.15772,9
8364,-8.627157,41.157675,9
8365,-8.625555,41.157513,9
8366,-8.624925,41.156937,9
8367,-8.625132,41.15601,9
8368,-8.623953,41.155659,9
8369,-8.622369,41.155839,9
8370,-8.621307,41.155893,9
8371,-8.620884,41.155209,9
8372,-8.620938,41.153949,9
8373,-8.620857,41.153058,9
8374,-8.620785,41.152446,9
8375,-8.621289,41.151753,9
8376,-8.622063,41.151357,9
8377,-8.622693,41.150988,9
8378,-8.623053,41.150547,9
8379,-8.623053,41.150367,9
8380,-8.622954,41.149881,9
8381,-8.622774,41.149143,9
8382,-8.622801,41.148828,9
8383,-8.622828,41.14881,9
8384,-8.622756,41.148603,9
8385,-8.622666,41.148297,9
8386,-8.622648,41.147991,9
8387,-8.622603,41.147802,9
8388,-8.621793,41.147514,9
8389,-8.620857,41.147406,9
8390,-8.62038,41.147208,9
8391,-8.620362,41.147208,9
8392,-8.620362,41.147172,9
8393,-8.621082,41.154075,9
8394,-8.621019,41.154273,9
8395,-8.620983,41.155362,9
8396,-8.620965,41.15538,9
8397,-8.620911,41.155758,9
8398,-8.621208,41.156658,9
8399,-8.622333,41.156856,9
8400,-8.622369,41.156829,9
8401,-8.623962,41.15709,9
8402,-8.625969,41.157432,9
8403,-8.628003,41.157792,9
8404,-8.627958,41.158008,9
8405,-8.628957,41.15889,9
8406,-8.629668,41.158791,9
8407,-8.630163,41.158269,9
8408,-8.630019,41.157252,9
8409,-8.629497,41.156469,9
8410,-8.630262,41.155227,9
8411,-8.631468,41.154264,9
8412,-8.632413,41.153031,9
8413,-8.632458,41.152932,9
8414,-8.632458,41.152941,9
8415,-8.632458,41.15295,9
8416,-8.632449,41.152941,9
8417,-8.632557,41.152788,9
8418,-8.632737,41.152716,9
8419,-8.632818,41.152698,9
8420,-8.633079,41.152689,9
8421,-8.633547,41.152635,9
8422,-8.633592,41.152653,9
8423,-8.633862,41.152644,9
8424,-8.634357,41.15259,9
8425,-8.634609,41.152536,9
8426,-8.634816,41.152473,9
8427,-8.634852,41.152419,9
8428,-8.634987,41.15241,9
8429,-8.635302,41.152437,9
8430,-8.635842,41.152509,9
8431,-8.635896,41.1525,9
8432,-8.636328,41.15259,9
8433,-8.636589,41.152635,9
8434,-8.636616,41.152626,9
8435,-8.636643,41.152635,9
8436,-8.609481,41.160366,9
8437,-8.609688,41.160393,9
8438,-8.609868,41.160348,9
8439,-8.609967,41.1588,9
8440,-8.609949,41.157585,9
8441,-8.610012,41.157486,9
8442,-8.610012,41.156424,9
8443,-8.61021,41.154507,9
8444,-8.610093,41.153103,9
8445,-8.610336,41.151474,9
8446,-8.610903,41.150187,9
8447,-8.611209,41.148963,9
8448,-8.61129,41.147964,9
8449,-8.612199,41.148018,9
8450,-8.621451,41.147523,9
8451,-8.622207,41.147685,9
8452,-8.611902,41.159079,9
8453,-8.611911,41.159061,9
8454,-8.611956,41.158818,9
8455,-8.612829,41.157054,9
8456,-8.613288,41.155551,9
8457,-8.613315,41.155425,9
8458,-8.615214,41.155605,9
8459,-8.617554,41.155992,9
8460,-8.618688,41.155515,9
8461,-8.618688,41.155434,9
8462,-8.618688,41.155398,9
8463,-8.618868,41.154345,9
8464,-8.618373,41.152977,9
8465,-8.617851,41.152032,9
8466,-8.617671,41.151555,9
8467,-8.618085,41.151429,9
8468,-8.61957,41.151069,9
8469,-8.620848,41.150691,9
8470,-8.620929,41.150799,9
8471,-8.620938,41.150889,9
8472,-8.62092,41.150889,9
8473,-8.621964,41.150529,9
8474,-8.622783,41.150223,9
8475,-8.622882,41.150232,9
8476,-8.622972,41.149836,9
8477,-8.622972,41.149791,9
8478,-8.62299,41.149683,9
8479,-8.623062,41.149629,9
8480,-8.623116,41.149593,9
8481,-8.622783,41.149386,9
8482,-8.622,41.149485,9
8483,-8.621505,41.149458,9
8484,-8.621388,41.149431,9
8485,-8.621316,41.149566,9
8486,-8.620785,41.149701,9
8487,-8.619813,41.149827,9
8488,-8.619705,41.149809,9
8489,-8.619714,41.149773,9
8490,-8.619696,41.149764,9
8491,-8.591256,41.162742,9
8492,-8.591049,41.162508,9
8493,-8.591985,41.161356,9
8494,-8.593497,41.160627,9
8495,-8.595846,41.160861,9
8496,-8.597943,41.161086,9
8497,-8.600004,41.161329,9
8498,-8.601336,41.161473,9
8499,-8.603415,41.161743,9
8500,-8.604648,41.161878,9
8501,-8.606781,41.162193,9
8502,-8.609031,41.162508,9
8503,-8.610606,41.162643,9
8504,-8.612118,41.162841,9
8505,-8.613756,41.163075,9
8506,-8.615754,41.163345,9
8507,-8.618877,41.163714,9
8508,-8.620461,41.163912,9
8509,-8.620443,41.163903,9
8510,-8.620425,41.163903,9
8511,-8.620632,41.163939,9
8512,-8.623098,41.164272,9
8513,-8.624655,41.164443,9
8514,-8.624664,41.164434,9
8515,-8.624709,41.16438,9
8516,-8.625132,41.164578,9
8517,-8.627778,41.164821,9
8518,-8.630604,41.165109,9
8519,-8.631648,41.164722,9
8520,-8.631684,41.164704,9
8521,-8.633169,41.163957,9
8522,-8.63532,41.162859,9
8523,-8.636922,41.162085,9
8524,-8.637426,41.161554,9
8525,-8.637759,41.160474,9
8526,-8.638083,41.159727,9
8527,-8.638155,41.159664,9
8528,-8.638308,41.15943,9
8529,-8.63982,41.159718,9
8530,-8.640612,41.159916,9
8531,-8.640792,41.160042,9
8532,-8.640693,41.160087,9
8533,-8.64063,41.160096,9
8534,-8.604684,41.153076,9
8535,-8.604693,41.152689,9
8536,-8.605008,41.151843,9
8537,-8.605881,41.152014,9
8538,-8.605935,41.152086,9
8539,-8.605719,41.152752,9
8540,-8.60535,41.153391,9
8541,-8.606619,41.153607,9
8542,-8.609229,41.153634,9
8543,-8.609814,41.153643,9
8544,-8.609769,41.15367,9
8545,-8.609652,41.154291,9
8546,-8.609265,41.155407,9
8547,-8.609229,41.157027,9
8548,-8.609121,41.157468,9
8549,-8.608311,41.159025,9
8550,-8.607573,41.160735,9
8551,-8.606331,41.16429,9
8552,-8.606358,41.165262,9
8553,-8.606358,41.165397,9
8554,-8.606457,41.167467,9
8555,-8.605836,41.169816,9
8556,-8.604225,41.17185,9
8557,-8.60589,41.172984,9
8558,-8.608788,41.173857,9
8559,-8.612667,41.174577,9
8560,-8.616834,41.174073,9
8561,-8.621208,41.173605,9
8562,-8.625636,41.173155,9
8563,-8.630262,41.172453,9
8564,-8.634717,41.171526,9
8565,-8.638425,41.170032,9
8566,-8.641404,41.16834,9
8567,-8.643564,41.168403,9
8568,-8.646201,41.170545,9
8569,-8.649423,41.173173,9
8570,-8.652816,41.175936,9
8571,-8.656821,41.17914,9
8572,-8.659656,41.181498,9
8573,-8.662734,41.183991,9
8574,-8.665641,41.186385,9
8575,-8.666973,41.188671,9
8576,-8.666712,41.191119,9
8577,-8.665677,41.194404,9
8578,-8.662554,41.19723,9
8579,-8.658855,41.199867,9
8580,-8.655192,41.201847,9
8581,-8.651403,41.201757,9
8582,-8.650026,41.20254,9
8583,-8.651484,41.204925,9
8584,-8.651493,41.208471,9
8585,-8.652915,41.212314,9
8586,-8.655219,41.216013,9
8587,-8.65863,41.219559,9
8588,-8.661834,41.222925,9
8589,-8.665038,41.226318,9
8590,-8.66799,41.228982,9
8591,-8.666991,41.232249,9
8592,-8.667288,41.23494,9
8593,-8.66799,41.237586,9
8594,-8.669682,41.23899,9
8595,-8.670384,41.238081,9
8596,-8.670285,41.237604,9
8597,-8.670276,41.237568,9
8598,-8.670231,41.237541,9
8599,-8.669943,41.237478,9
8600,-8.669808,41.23746,9
8601,-8.669781,41.23746,9
8602,-8.669655,41.237406,9
8603,-8.669016,41.237145,9
8604,-8.604135,41.161059,9
8605,-8.60409,41.161221,9
8606,-8.604216,41.16177,9
8607,-8.606088,41.161941,9
8608,-8.608833,41.162364,9
8609,-8.612217,41.162832,9
8610,-8.616186,41.163363,9
8611,-8.620326,41.163876,9
8612,-8.604837,41.16114,9
8613,-8.605089,41.160771,9
8614,-8.605107,41.160744,9
8615,-8.605413,41.160339,9
8616,-8.605539,41.160159,9
8617,-8.60553,41.160132,9
8618,-8.605548,41.16015,9
8619,-8.605548,41.160141,9
8620,-8.60553,41.160132,9
8621,-8.605557,41.160141,9
8622,-8.605584,41.160141,9
8623,-8.605575,41.160141,9
8624,-8.605566,41.160132,9
8625,-8.605566,41.160132,9
8626,-8.605557,41.160132,9
8627,-8.605602,41.160024,9
8628,-8.606034,41.159322,9
8629,-8.605674,41.159079,9
8630,-8.604567,41.158836,9
8631,-8.604504,41.159772,9
8632,-8.60427,41.160897,9
8633,-8.603901,41.161653,9
8634,-8.603892,41.16168,9
8635,-8.603901,41.161689,9
8636,-8.605548,41.162058,9
8637,-8.608473,41.1624,9
8638,-8.610966,41.162679,9
8639,-8.613639,41.163021,9
8640,-8.61633,41.163327,9
8641,-8.618994,41.163696,9
8642,-8.621235,41.163975,9
8643,-8.622765,41.164155,9
8644,-8.622954,41.164191,9
8645,-8.622927,41.164218,9
8646,-8.622945,41.164254,9
8647,-8.622963,41.164263,9
8648,-8.604864,41.161176,9
8649,-8.604999,41.160726,9
8650,-8.604981,41.160717,9
8651,-8.604603,41.160447,9
8652,-8.604495,41.160438,9
8653,-8.603937,41.16123,9
8654,-8.603928,41.161482,9
8655,-8.603901,41.162031,9
8656,-8.602272,41.163309,9
8657,-8.600553,41.164587,9
8658,-8.599086,41.165433,9
8659,-8.598888,41.165532,9
8660,-8.598555,41.165658,9
8661,-8.596521,41.166414,9
8662,-8.594388,41.167026,9
8663,-8.59185,41.168223,9
8664,-8.589726,41.169438,9
8665,-8.588394,41.169447,9
8666,-8.586441,41.168754,9
8667,-8.584695,41.168556,9
8668,-8.583993,41.169942,9
8669,-8.582715,41.17032,9
8670,-8.581977,41.169969,9
8671,-8.581932,41.169951,9
8672,-8.604162,41.161059,9
8673,-8.603955,41.161509,9
8674,-8.60409,41.161788,9
8675,-8.606385,41.162175,9
8676,-8.606601,41.163075,9
8677,-8.606358,41.165532,9
8678,-8.606457,41.168088,9
8679,-8.60553,41.170176,9
8680,-8.604189,41.17203,9
8681,-8.606277,41.172894,9
8682,-8.608869,41.173875,9
8683,-8.612325,41.174586,9
8684,-8.615826,41.174226,9
8685,-8.619687,41.173785,9
8686,-8.623476,41.173389,9
8687,-8.627292,41.173011,9
8688,-8.631324,41.172237,9
8689,-8.635383,41.171355,9
8690,-8.638812,41.169771,9
8691,-8.641422,41.168349,9
8692,-8.643321,41.168241,9
8693,-8.645364,41.16987,9
8694,-8.648082,41.172093,9
8695,-8.650782,41.174271,9
8696,-8.653491,41.17644,9
